ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,String/1/Message,String/1/_value,String/1/_role,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,SourceLine/11/Message,SourceLine/11/_classname,SourceLine/11/_start,SourceLine/11/_end,SourceLine/11/_startBytecode,SourceLine/11/_endBytecode,SourceLine/11/_sourcefile,SourceLine/11/_sourcepath,SourceLine/11/_relSourcepath,SourceLine/12/Message,SourceLine/12/_classname,SourceLine/12/_start,SourceLine/12/_end,SourceLine/12/_startBytecode,SourceLine/12/_endBytecode,SourceLine/12/_sourcefile,SourceLine/12/_sourcepath,SourceLine/12/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Force10BaremetalSwitchBackend.java,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In class com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,163,214,0,1133,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,In method com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend.removePortFromVlan(BaremetalVlanStruct),com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,removePortFromVlan,(Lcom/cloud/baremetal/networkservice/BaremetalVlanStruct;)V,false,true,At Force10BaremetalSwitchBackend.java:[line 208],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,true,208,208,563,563,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,At Force10BaremetalSwitchBackend.java:[line 208],com.cloud.baremetal.networkservice.Force10BaremetalSwitchBackend,208,208,560,560,Force10BaremetalSwitchBackend.java,com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,java/com/cloud/baremetal/networkservice/Force10BaremetalSwitchBackend.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f37e622a406e6706ca7cba5f05030a1c,3,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SecurityGroupHttpClient.java,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,In class com.cloud.baremetal.networkservice.SecurityGroupHttpClient,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,161,195,0,779,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,"In method com.cloud.baremetal.networkservice.SecurityGroupHttpClient.call(String, SecurityGroupRulesCmd)",com.cloud.baremetal.networkservice.SecurityGroupHttpClient,call,(Ljava/lang/String;Lcom/cloud/agent/api/SecurityGroupRulesCmd;)Lcom/cloud/agent/api/SecurityGroupRuleAnswer;,false,true,At SecurityGroupHttpClient.java:[line 178],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,178,178,179,179,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,At SecurityGroupHttpClient.java:[line 177],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,177,177,169,169,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,25a3dc830617207386bb37d30941e2ef,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SecurityGroupHttpClient.java,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,In class com.cloud.baremetal.networkservice.SecurityGroupHttpClient,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,125,157,0,606,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,"In method com.cloud.baremetal.networkservice.SecurityGroupHttpClient.echo(String, long, long)",com.cloud.baremetal.networkservice.SecurityGroupHttpClient,echo,(Ljava/lang/String;JJ)Z,false,true,At SecurityGroupHttpClient.java:[line 139],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,139,139,111,111,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,At BareMetalResourceBase.java:[line 583],com.cloud.baremetal.networkservice.BareMetalResourceBase,583,583,156,156,BareMetalResourceBase.java,com/cloud/baremetal/networkservice/BareMetalResourceBase.java,java/com/cloud/baremetal/networkservice/BareMetalResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5c93e8deda3e6a9c584dce0d67c5c1a2,0,2,117,At SecurityGroupHttpClient.java:[line 139],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,139,139,108,108,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SecurityGroupHttpClient.java,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,In class com.cloud.baremetal.networkservice.SecurityGroupHttpClient,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,125,157,0,606,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,"In method com.cloud.baremetal.networkservice.SecurityGroupHttpClient.echo(String, long, long)",com.cloud.baremetal.networkservice.SecurityGroupHttpClient,echo,(Ljava/lang/String;JJ)Z,false,true,At SecurityGroupHttpClient.java:[line 146],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,146,146,183,183,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,At BareMetalResourceBase.java:[line 583],com.cloud.baremetal.networkservice.BareMetalResourceBase,583,583,156,156,BareMetalResourceBase.java,com/cloud/baremetal/networkservice/BareMetalResourceBase.java,java/com/cloud/baremetal/networkservice/BareMetalResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5c93e8deda3e6a9c584dce0d67c5c1a2,1,2,117,At SecurityGroupHttpClient.java:[line 146],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,146,146,180,180,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SecurityGroupHttpClient.java,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,In class com.cloud.baremetal.networkservice.SecurityGroupHttpClient,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,125,157,0,606,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,"In method com.cloud.baremetal.networkservice.SecurityGroupHttpClient.echo(String, long, long)",com.cloud.baremetal.networkservice.SecurityGroupHttpClient,echo,(Ljava/lang/String;JJ)Z,false,true,At SecurityGroupHttpClient.java:[line 149],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,149,149,223,223,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,At BareMetalResourceBase.java:[line 583],com.cloud.baremetal.networkservice.BareMetalResourceBase,583,583,156,156,BareMetalResourceBase.java,com/cloud/baremetal/networkservice/BareMetalResourceBase.java,java/com/cloud/baremetal/networkservice/BareMetalResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5c93e8deda3e6a9c584dce0d67c5c1a2,2,2,117,At SecurityGroupHttpClient.java:[line 149],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,149,149,220,220,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SecurityGroupHttpClient.java,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,In class com.cloud.baremetal.networkservice.SecurityGroupHttpClient,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,92,120,0,849,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,"In method com.cloud.baremetal.networkservice.SecurityGroupHttpClient.sync(String, Long, String)",com.cloud.baremetal.networkservice.SecurityGroupHttpClient,sync,(Ljava/lang/String;Ljava/lang/Long;Ljava/lang/String;)Ljava/util/HashMap;,false,true,At SecurityGroupHttpClient.java:[line 97],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,97,97,88,88,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,At SecurityGroupHttpClient.java:[line 97],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,97,97,81,81,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7076d8c5b229c2a08b914e946dd11841,0,1,117,,,,,,,,,,,,,,,,,,,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SecurityGroupHttpClient.java,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,In class com.cloud.baremetal.networkservice.SecurityGroupHttpClient,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,92,120,0,849,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,"In method com.cloud.baremetal.networkservice.SecurityGroupHttpClient.sync(String, Long, String)",com.cloud.baremetal.networkservice.SecurityGroupHttpClient,sync,(Ljava/lang/String;Ljava/lang/Long;Ljava/lang/String;)Ljava/util/HashMap;,false,true,At SecurityGroupHttpClient.java:[line 103],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,103,103,139,139,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,At SecurityGroupHttpClient.java:[line 99],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,99,99,96,96,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7076d8c5b229c2a08b914e946dd11841,1,1,117,At SecurityGroupHttpClient.java:[line 103],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,103,103,136,136,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,,,,,,,,,,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In SecurityGroupHttpClient.java,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,In class com.cloud.baremetal.networkservice.SecurityGroupHttpClient,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,92,120,0,849,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,"In method com.cloud.baremetal.networkservice.SecurityGroupHttpClient.sync(String, Long, String)",com.cloud.baremetal.networkservice.SecurityGroupHttpClient,sync,(Ljava/lang/String;Ljava/lang/Long;Ljava/lang/String;)Ljava/util/HashMap;,false,true,At SecurityGroupHttpClient.java:[line 112],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,112,112,271,271,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,At SecurityGroupHttpClient.java:[line 112],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,112,112,268,268,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,76812edc1ef67972f058f9f6f340f79d,0,1,117,,,,,,,,,,,,,,,,,,,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In SecurityGroupHttpClient.java,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,In class com.cloud.baremetal.networkservice.SecurityGroupHttpClient,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,com.cloud.baremetal.networkservice.SecurityGroupHttpClient,92,120,0,849,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,"In method com.cloud.baremetal.networkservice.SecurityGroupHttpClient.sync(String, Long, String)",com.cloud.baremetal.networkservice.SecurityGroupHttpClient,sync,(Ljava/lang/String;Ljava/lang/Long;Ljava/lang/String;)Ljava/util/HashMap;,false,true,At SecurityGroupHttpClient.java:[line 114],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,true,114,114,307,307,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,At SecurityGroupHttpClient.java:[line 114],com.cloud.baremetal.networkservice.SecurityGroupHttpClient,114,114,302,302,SecurityGroupHttpClient.java,com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,java/com/cloud/baremetal/networkservice/SecurityGroupHttpClient.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,76812edc1ef67972f058f9f6f340f79d,1,1,117,,,,,,,,,,,,,,,,,,,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In AddBaremetalDhcpCmd.java,org.apache.cloudstack.api.AddBaremetalDhcpCmd,AddBaremetalDhcpCmd.java,org/apache/cloudstack/api/AddBaremetalDhcpCmd.java,java/org/apache/cloudstack/api/AddBaremetalDhcpCmd.java,In class org.apache.cloudstack.api.AddBaremetalDhcpCmd,org.apache.cloudstack.api.AddBaremetalDhcpCmd,true,org.apache.cloudstack.api.AddBaremetalDhcpCmd,83,91,0,208,AddBaremetalDhcpCmd.java,org/apache/cloudstack/api/AddBaremetalDhcpCmd.java,java/org/apache/cloudstack/api/AddBaremetalDhcpCmd.java,In method org.apache.cloudstack.api.AddBaremetalDhcpCmd.execute(),org.apache.cloudstack.api.AddBaremetalDhcpCmd,execute,()V,false,true,At AddBaremetalDhcpCmd.java:[line 88],org.apache.cloudstack.api.AddBaremetalDhcpCmd,true,88,88,65,65,AddBaremetalDhcpCmd.java,org/apache/cloudstack/api/AddBaremetalDhcpCmd.java,java/org/apache/cloudstack/api/AddBaremetalDhcpCmd.java,At AddBaremetalDhcpCmd.java:[line 88],org.apache.cloudstack.api.AddBaremetalDhcpCmd,88,88,61,61,AddBaremetalDhcpCmd.java,org/apache/cloudstack/api/AddBaremetalDhcpCmd.java,java/org/apache/cloudstack/api/AddBaremetalDhcpCmd.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ad984c7c5816704bddff31a0c26d7f1,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In AddBaremetalPxeCmd.java,org.apache.cloudstack.api.AddBaremetalPxeCmd,AddBaremetalPxeCmd.java,org/apache/cloudstack/api/AddBaremetalPxeCmd.java,java/org/apache/cloudstack/api/AddBaremetalPxeCmd.java,In class org.apache.cloudstack.api.AddBaremetalPxeCmd,org.apache.cloudstack.api.AddBaremetalPxeCmd,true,org.apache.cloudstack.api.AddBaremetalPxeCmd,84,92,0,208,AddBaremetalPxeCmd.java,org/apache/cloudstack/api/AddBaremetalPxeCmd.java,java/org/apache/cloudstack/api/AddBaremetalPxeCmd.java,In method org.apache.cloudstack.api.AddBaremetalPxeCmd.execute(),org.apache.cloudstack.api.AddBaremetalPxeCmd,execute,()V,false,true,At AddBaremetalPxeCmd.java:[line 89],org.apache.cloudstack.api.AddBaremetalPxeCmd,true,89,89,65,65,AddBaremetalPxeCmd.java,org/apache/cloudstack/api/AddBaremetalPxeCmd.java,java/org/apache/cloudstack/api/AddBaremetalPxeCmd.java,At AddBaremetalPxeCmd.java:[line 89],org.apache.cloudstack.api.AddBaremetalPxeCmd,89,89,61,61,AddBaremetalPxeCmd.java,org/apache/cloudstack/api/AddBaremetalPxeCmd.java,java/org/apache/cloudstack/api/AddBaremetalPxeCmd.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,15da19382f91d263c41043dcf121ba94,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In AddBaremetalRctCmd.java,org.apache.cloudstack.api.AddBaremetalRctCmd,AddBaremetalRctCmd.java,org/apache/cloudstack/api/AddBaremetalRctCmd.java,java/org/apache/cloudstack/api/AddBaremetalRctCmd.java,In class org.apache.cloudstack.api.AddBaremetalRctCmd,org.apache.cloudstack.api.AddBaremetalRctCmd,true,org.apache.cloudstack.api.AddBaremetalRctCmd,69,75,0,165,AddBaremetalRctCmd.java,org/apache/cloudstack/api/AddBaremetalRctCmd.java,java/org/apache/cloudstack/api/AddBaremetalRctCmd.java,In method org.apache.cloudstack.api.AddBaremetalRctCmd.execute(),org.apache.cloudstack.api.AddBaremetalRctCmd,execute,()V,false,true,At AddBaremetalRctCmd.java:[line 72],org.apache.cloudstack.api.AddBaremetalRctCmd,true,72,72,40,40,AddBaremetalRctCmd.java,org/apache/cloudstack/api/AddBaremetalRctCmd.java,java/org/apache/cloudstack/api/AddBaremetalRctCmd.java,At AddBaremetalRctCmd.java:[line 72],org.apache.cloudstack.api.AddBaremetalRctCmd,72,72,36,36,AddBaremetalRctCmd.java,org/apache/cloudstack/api/AddBaremetalRctCmd.java,java/org/apache/cloudstack/api/AddBaremetalRctCmd.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,cb24b8381dd7a3b05412101d23d040e3,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
