ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/_primary,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,String/1/Message,String/1/_value,String/1/_role
Potential JDBC Injection,This use of Connection.prepareStatement(...) can be vulnerable to SQL injection,In Upgrade227to228Premium.java,com.cloud.upgrade.dao.Upgrade227to228Premium,Upgrade227to228Premium.java,com/cloud/upgrade/dao/Upgrade227to228Premium.java,java/com/cloud/upgrade/dao/Upgrade227to228Premium.java,In class com.cloud.upgrade.dao.Upgrade227to228Premium,com.cloud.upgrade.dao.Upgrade227to228Premium,true,com.cloud.upgrade.dao.Upgrade227to228Premium,85,121,0,651,Upgrade227to228Premium.java,com/cloud/upgrade/dao/Upgrade227to228Premium.java,java/com/cloud/upgrade/dao/Upgrade227to228Premium.java,In method com.cloud.upgrade.dao.Upgrade227to228Premium.addNetworkIdsToUserStats(Connection),com.cloud.upgrade.dao.Upgrade227to228Premium,addNetworkIdsToUserStats,(Ljava/sql/Connection;)V,false,true,At Upgrade227to228Premium.java:[line 103],com.cloud.upgrade.dao.Upgrade227to228Premium,true,103,103,168,168,Upgrade227to228Premium.java,com/cloud/upgrade/dao/Upgrade227to228Premium.java,java/com/cloud/upgrade/dao/Upgrade227to228Premium.java,At Upgrade227to228Premium.java:[line 102],com.cloud.upgrade.dao.Upgrade227to228Premium,102,102,162,162,Upgrade227to228Premium.java,com/cloud/upgrade/dao/Upgrade227to228Premium.java,java/com/cloud/upgrade/dao/Upgrade227to228Premium.java,Sink method Connection.prepareStatement(...),Connection.prepareStatement(...),Sink method,SQL_INJECTION_JDBC,2,7,SECSQLIJDBC,SECURITY,1d0d298b3b7935d92180b4bdd340b076,0,0,89,,,,,,,,,,,,,,,,,,,,,,
A prepared statement is generated from a nonconstant String,A prepared statement is generated from a nonconstant String in com.cloud.upgrade.dao.Upgrade227to228Premium.addNetworkIdsToUserStats(Connection),In Upgrade227to228Premium.java,com.cloud.upgrade.dao.Upgrade227to228Premium,Upgrade227to228Premium.java,com/cloud/upgrade/dao/Upgrade227to228Premium.java,java/com/cloud/upgrade/dao/Upgrade227to228Premium.java,In class com.cloud.upgrade.dao.Upgrade227to228Premium,com.cloud.upgrade.dao.Upgrade227to228Premium,true,com.cloud.upgrade.dao.Upgrade227to228Premium,85,121,0,118,Upgrade227to228Premium.java,com/cloud/upgrade/dao/Upgrade227to228Premium.java,java/com/cloud/upgrade/dao/Upgrade227to228Premium.java,In method com.cloud.upgrade.dao.Upgrade227to228Premium.addNetworkIdsToUserStats(Connection),com.cloud.upgrade.dao.Upgrade227to228Premium,addNetworkIdsToUserStats,(Ljava/sql/Connection;)V,false,true,At Upgrade227to228Premium.java:[line 103],com.cloud.upgrade.dao.Upgrade227to228Premium,true,103,103,168,168,Upgrade227to228Premium.java,com/cloud/upgrade/dao/Upgrade227to228Premium.java,java/com/cloud/upgrade/dao/Upgrade227to228Premium.java,At Upgrade227to228Premium.java:[line 103],com.cloud.upgrade.dao.Upgrade227to228Premium,103,103,168,168,Upgrade227to228Premium.java,com/cloud/upgrade/dao/Upgrade227to228Premium.java,java/com/cloud/upgrade/dao/Upgrade227to228Premium.java,,,,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,SQL,SECURITY,8bfea2ece6937c961d0258a2adf05a0e,0,0,89,true,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade229to2210.java,com.cloud.upgrade.dao.Upgrade229to2210,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,In class com.cloud.upgrade.dao.Upgrade229to2210,com.cloud.upgrade.dao.Upgrade229to2210,true,com.cloud.upgrade.dao.Upgrade229to2210,98,186,0,1420,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,In method com.cloud.upgrade.dao.Upgrade229to2210.updateFirewallRules(Connection),com.cloud.upgrade.dao.Upgrade229to2210,updateFirewallRules,(Ljava/sql/Connection;)V,false,true,At Upgrade229to2210.java:[line 131],com.cloud.upgrade.dao.Upgrade229to2210,true,131,131,234,234,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,At Upgrade229to2210.java:[line 131],com.cloud.upgrade.dao.Upgrade229to2210,131,131,231,231,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7eb15a010e24a38a818030793c02cc92,0,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade229to2210.java,com.cloud.upgrade.dao.Upgrade229to2210,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,In class com.cloud.upgrade.dao.Upgrade229to2210,com.cloud.upgrade.dao.Upgrade229to2210,true,com.cloud.upgrade.dao.Upgrade229to2210,98,186,0,1420,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,In method com.cloud.upgrade.dao.Upgrade229to2210.updateFirewallRules(Connection),com.cloud.upgrade.dao.Upgrade229to2210,updateFirewallRules,(Ljava/sql/Connection;)V,false,true,At Upgrade229to2210.java:[line 162],com.cloud.upgrade.dao.Upgrade229to2210,true,162,162,508,508,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,At Upgrade229to2210.java:[line 162],com.cloud.upgrade.dao.Upgrade229to2210,162,162,505,505,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7eb15a010e24a38a818030793c02cc92,1,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade229to2210.java,com.cloud.upgrade.dao.Upgrade229to2210,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,In class com.cloud.upgrade.dao.Upgrade229to2210,com.cloud.upgrade.dao.Upgrade229to2210,true,com.cloud.upgrade.dao.Upgrade229to2210,98,186,0,1420,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,In method com.cloud.upgrade.dao.Upgrade229to2210.updateFirewallRules(Connection),com.cloud.upgrade.dao.Upgrade229to2210,updateFirewallRules,(Ljava/sql/Connection;)V,false,true,At Upgrade229to2210.java:[line 167],com.cloud.upgrade.dao.Upgrade229to2210,true,167,167,574,574,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,At Upgrade229to2210.java:[line 167],com.cloud.upgrade.dao.Upgrade229to2210,167,167,571,571,Upgrade229to2210.java,com/cloud/upgrade/dao/Upgrade229to2210.java,java/com/cloud/upgrade/dao/Upgrade229to2210.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7eb15a010e24a38a818030793c02cc92,2,2,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade301to302.java,com.cloud.upgrade.dao.Upgrade301to302,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,In class com.cloud.upgrade.dao.Upgrade301to302,com.cloud.upgrade.dao.Upgrade301to302,true,com.cloud.upgrade.dao.Upgrade301to302,183,201,0,787,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,In method com.cloud.upgrade.dao.Upgrade301to302.changeEngine(Connection),com.cloud.upgrade.dao.Upgrade301to302,changeEngine,(Ljava/sql/Connection;)V,false,true,At Upgrade301to302.java:[line 190],com.cloud.upgrade.dao.Upgrade301to302,true,190,190,149,149,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,At Upgrade301to302.java:[line 190],com.cloud.upgrade.dao.Upgrade301to302,190,190,146,146,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7eabd15a88fab8e982231b8786593c6f,0,1,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade301to302.java,com.cloud.upgrade.dao.Upgrade301to302,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,In class com.cloud.upgrade.dao.Upgrade301to302,com.cloud.upgrade.dao.Upgrade301to302,true,com.cloud.upgrade.dao.Upgrade301to302,183,201,0,787,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,In method com.cloud.upgrade.dao.Upgrade301to302.changeEngine(Connection),com.cloud.upgrade.dao.Upgrade301to302,changeEngine,(Ljava/sql/Connection;)V,false,true,At Upgrade301to302.java:[line 199],com.cloud.upgrade.dao.Upgrade301to302,true,199,199,302,302,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,At Upgrade301to302.java:[line 199],com.cloud.upgrade.dao.Upgrade301to302,199,199,299,299,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7eabd15a88fab8e982231b8786593c6f,1,1,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade301to302.java,com.cloud.upgrade.dao.Upgrade301to302,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,In class com.cloud.upgrade.dao.Upgrade301to302,com.cloud.upgrade.dao.Upgrade301to302,true,com.cloud.upgrade.dao.Upgrade301to302,95,158,0,753,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,In method com.cloud.upgrade.dao.Upgrade301to302.updateSharedNetworks(Connection),com.cloud.upgrade.dao.Upgrade301to302,updateSharedNetworks,(Ljava/sql/Connection;)V,false,true,At Upgrade301to302.java:[line 132],com.cloud.upgrade.dao.Upgrade301to302,true,132,132,181,181,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,At Upgrade301to302.java:[line 132],com.cloud.upgrade.dao.Upgrade301to302,132,132,178,178,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c1565a5d3d9d8a8e3b50551353d0c690,0,1,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade301to302.java,com.cloud.upgrade.dao.Upgrade301to302,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,In class com.cloud.upgrade.dao.Upgrade301to302,com.cloud.upgrade.dao.Upgrade301to302,true,com.cloud.upgrade.dao.Upgrade301to302,95,158,0,753,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,In method com.cloud.upgrade.dao.Upgrade301to302.updateSharedNetworks(Connection),com.cloud.upgrade.dao.Upgrade301to302,updateSharedNetworks,(Ljava/sql/Connection;)V,false,true,At Upgrade301to302.java:[line 147],com.cloud.upgrade.dao.Upgrade301to302,true,147,147,293,293,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,At Upgrade301to302.java:[line 147],com.cloud.upgrade.dao.Upgrade301to302,147,147,290,290,Upgrade301to302.java,com/cloud/upgrade/dao/Upgrade301to302.java,java/com/cloud/upgrade/dao/Upgrade301to302.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c1565a5d3d9d8a8e3b50551353d0c690,1,1,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade302to303.java,com.cloud.upgrade.dao.Upgrade302to303,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,In class com.cloud.upgrade.dao.Upgrade302to303,com.cloud.upgrade.dao.Upgrade302to303,true,com.cloud.upgrade.dao.Upgrade302to303,143,167,0,457,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,"In method com.cloud.upgrade.dao.Upgrade302to303.addF5LoadBalancer(Connection, long, long)",com.cloud.upgrade.dao.Upgrade302to303,addF5LoadBalancer,(Ljava/sql/Connection;JJ)V,false,true,At Upgrade302to303.java:[line 145],com.cloud.upgrade.dao.Upgrade302to303,true,145,145,35,35,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,At Upgrade302to303.java:[line 145],com.cloud.upgrade.dao.Upgrade302to303,145,145,32,32,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b1dfbdd1a3c651ae71c36dbfb4a8a91a,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade302to303.java,com.cloud.upgrade.dao.Upgrade302to303,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,In class com.cloud.upgrade.dao.Upgrade302to303,com.cloud.upgrade.dao.Upgrade302to303,true,com.cloud.upgrade.dao.Upgrade302to303,195,216,0,347,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,"In method com.cloud.upgrade.dao.Upgrade302to303.addF5ServiceProvider(Connection, long, long)",com.cloud.upgrade.dao.Upgrade302to303,addF5ServiceProvider,(Ljava/sql/Connection;JJ)V,false,true,At Upgrade302to303.java:[line 198],com.cloud.upgrade.dao.Upgrade302to303,true,198,198,25,25,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,At Upgrade302to303.java:[line 198],com.cloud.upgrade.dao.Upgrade302to303,198,198,22,22,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,dea1f849b5dfd6b26e031aec8d8c1d26,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade302to303.java,com.cloud.upgrade.dao.Upgrade302to303,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,In class com.cloud.upgrade.dao.Upgrade302to303,com.cloud.upgrade.dao.Upgrade302to303,true,com.cloud.upgrade.dao.Upgrade302to303,170,192,0,429,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,"In method com.cloud.upgrade.dao.Upgrade302to303.addSrxFirewall(Connection, long, long)",com.cloud.upgrade.dao.Upgrade302to303,addSrxFirewall,(Ljava/sql/Connection;JJ)V,false,true,At Upgrade302to303.java:[line 172],com.cloud.upgrade.dao.Upgrade302to303,true,172,172,35,35,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,At Upgrade302to303.java:[line 172],com.cloud.upgrade.dao.Upgrade302to303,172,172,32,32,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,733b5f9652574a278d2b89934fdc70ad,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential JDBC Injection,This use of Connection.prepareStatement(...) can be vulnerable to SQL injection,In Upgrade302to303.java,com.cloud.upgrade.dao.Upgrade302to303,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,In class com.cloud.upgrade.dao.Upgrade302to303,com.cloud.upgrade.dao.Upgrade302to303,true,com.cloud.upgrade.dao.Upgrade302to303,74,140,0,1051,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,In method com.cloud.upgrade.dao.Upgrade302to303.setupExternalNetworkDevices(Connection),com.cloud.upgrade.dao.Upgrade302to303,setupExternalNetworkDevices,(Ljava/sql/Connection;)V,false,true,At Upgrade302to303.java:[line 94],com.cloud.upgrade.dao.Upgrade302to303,true,94,94,158,158,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,At Upgrade302to303.java:[line 93],com.cloud.upgrade.dao.Upgrade302to303,93,93,155,155,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,Sink method Connection.prepareStatement(...),Connection.prepareStatement(...),Sink method,SQL_INJECTION_JDBC,2,7,SECSQLIJDBC,SECURITY,f27c3eff54934f01a44b86f8017f843b,0,1,89,,,,,,,,,,,,,,,,,,,,,,
Potential JDBC Injection,This use of Connection.prepareStatement(...) can be vulnerable to SQL injection,In Upgrade302to303.java,com.cloud.upgrade.dao.Upgrade302to303,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,In class com.cloud.upgrade.dao.Upgrade302to303,com.cloud.upgrade.dao.Upgrade302to303,true,com.cloud.upgrade.dao.Upgrade302to303,74,140,0,1051,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,In method com.cloud.upgrade.dao.Upgrade302to303.setupExternalNetworkDevices(Connection),com.cloud.upgrade.dao.Upgrade302to303,setupExternalNetworkDevices,(Ljava/sql/Connection;)V,false,true,At Upgrade302to303.java:[line 115],com.cloud.upgrade.dao.Upgrade302to303,true,115,115,291,291,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,At Upgrade302to303.java:[line 114],com.cloud.upgrade.dao.Upgrade302to303,114,114,288,288,Upgrade302to303.java,com/cloud/upgrade/dao/Upgrade302to303.java,java/com/cloud/upgrade/dao/Upgrade302to303.java,Sink method Connection.prepareStatement(...),Connection.prepareStatement(...),Sink method,SQL_INJECTION_JDBC,2,7,SECSQLIJDBC,SECURITY,f27c3eff54934f01a44b86f8017f843b,1,1,89,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade302to40.java,com.cloud.upgrade.dao.Upgrade302to40,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,In class com.cloud.upgrade.dao.Upgrade302to40,com.cloud.upgrade.dao.Upgrade302to40,true,com.cloud.upgrade.dao.Upgrade302to40,696,716,0,621,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,"In method com.cloud.upgrade.dao.Upgrade302to40.addF5LoadBalancer(Connection, long, long)",com.cloud.upgrade.dao.Upgrade302to40,addF5LoadBalancer,(Ljava/sql/Connection;JJ)V,false,true,At Upgrade302to40.java:[line 696],com.cloud.upgrade.dao.Upgrade302to40,true,696,696,32,32,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,At Upgrade302to40.java:[line 696],com.cloud.upgrade.dao.Upgrade302to40,696,696,29,29,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3ad1c7da2772c8a6225e8b76cf527e43,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade302to40.java,com.cloud.upgrade.dao.Upgrade302to40,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,In class com.cloud.upgrade.dao.Upgrade302to40,com.cloud.upgrade.dao.Upgrade302to40,true,com.cloud.upgrade.dao.Upgrade302to40,741,756,0,511,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,"In method com.cloud.upgrade.dao.Upgrade302to40.addF5ServiceProvider(Connection, long, long)",com.cloud.upgrade.dao.Upgrade302to40,addF5ServiceProvider,(Ljava/sql/Connection;JJ)V,false,true,At Upgrade302to40.java:[line 741],com.cloud.upgrade.dao.Upgrade302to40,true,741,741,22,22,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,At Upgrade302to40.java:[line 741],com.cloud.upgrade.dao.Upgrade302to40,741,741,19,19,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c05b49359022f36810f4176ea7b6bd84,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade302to40.java,com.cloud.upgrade.dao.Upgrade302to40,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,In class com.cloud.upgrade.dao.Upgrade302to40,com.cloud.upgrade.dao.Upgrade302to40,true,com.cloud.upgrade.dao.Upgrade302to40,719,737,0,593,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,"In method com.cloud.upgrade.dao.Upgrade302to40.addSrxFirewall(Connection, long, long)",com.cloud.upgrade.dao.Upgrade302to40,addSrxFirewall,(Ljava/sql/Connection;JJ)V,false,true,At Upgrade302to40.java:[line 719],com.cloud.upgrade.dao.Upgrade302to40,true,719,719,32,32,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,At Upgrade302to40.java:[line 719],com.cloud.upgrade.dao.Upgrade302to40,719,719,29,29,Upgrade302to40.java,com/cloud/upgrade/dao/Upgrade302to40.java,java/com/cloud/upgrade/dao/Upgrade302to40.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,739493cc892e8ff19f34e48513835b1f,0,0,117,,,,,,,,,,,,,,,,,,,,,,
