ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,String/0/Message,String/0/_value,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/_role,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In OVAProcessor.java,com.cloud.storage.template.OVAProcessor,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,In class com.cloud.storage.template.OVAProcessor,com.cloud.storage.template.OVAProcessor,true,com.cloud.storage.template.OVAProcessor,164,193,0,683,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,"In method com.cloud.storage.template.OVAProcessor.getDiskDetails(String, String)",com.cloud.storage.template.OVAProcessor,getDiskDetails,(Ljava/lang/String;Ljava/lang/String;)Lcom/cloud/utils/Pair;,false,true,At OVAProcessor.java:[line 169],com.cloud.storage.template.OVAProcessor,true,169,169,22,22,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,46fa9696b00095adf3404a69aed3bab8,0,0,22,,,,,,,,,,Sink method,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In OVAProcessor.java,com.cloud.storage.template.OVAProcessor,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,In class com.cloud.storage.template.OVAProcessor,com.cloud.storage.template.OVAProcessor,true,com.cloud.storage.template.OVAProcessor,198,209,0,308,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,In method com.cloud.storage.template.OVAProcessor.getOVFFilePath(String),com.cloud.storage.template.OVAProcessor,getOVFFilePath,(Ljava/lang/String;)Ljava/lang/String;,false,true,At OVAProcessor.java:[line 198],com.cloud.storage.template.OVAProcessor,true,198,198,5,5,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,9c0937916f6cdaadefd54f3c723ab45a,0,1,22,At OVAProcessor.java:[line 73],com.cloud.storage.template.OVAProcessor,73,73,239,239,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,Sink method,,,,At OVAProcessor.java:[line 107],com.cloud.storage.template.OVAProcessor,107,107,631,631,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,At OVAProcessor.java:[line 141],com.cloud.storage.template.OVAProcessor,141,141,98,98,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,At OVAProcessor.java:[line 142],com.cloud.storage.template.OVAProcessor,142,142,106,106,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In OVAProcessor.java,com.cloud.storage.template.OVAProcessor,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,In class com.cloud.storage.template.OVAProcessor,com.cloud.storage.template.OVAProcessor,true,com.cloud.storage.template.OVAProcessor,198,209,0,308,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,In method com.cloud.storage.template.OVAProcessor.getOVFFilePath(String),com.cloud.storage.template.OVAProcessor,getOVFFilePath,(Ljava/lang/String;)Ljava/lang/String;,false,true,At OVAProcessor.java:[line 204],com.cloud.storage.template.OVAProcessor,true,204,204,92,92,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,9c0937916f6cdaadefd54f3c723ab45a,1,1,22,At OVAProcessor.java:[line 200],com.cloud.storage.template.OVAProcessor,200,200,38,38,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In OVAProcessor.java,com.cloud.storage.template.OVAProcessor,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,In class com.cloud.storage.template.OVAProcessor,com.cloud.storage.template.OVAProcessor,true,com.cloud.storage.template.OVAProcessor,139,159,0,607,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,"In method com.cloud.storage.template.OVAProcessor.getTemplateVirtualSize(String, String)",com.cloud.storage.template.OVAProcessor,getTemplateVirtualSize,(Ljava/lang/String;Ljava/lang/String;)J,false,true,At OVAProcessor.java:[line 150],com.cloud.storage.template.OVAProcessor,true,150,150,170,170,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,ace44e95630e5133abf97743db63743a,0,0,22,At OVAProcessor.java:[line 142],com.cloud.storage.template.OVAProcessor,142,142,106,106,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In OVAProcessor.java,com.cloud.storage.template.OVAProcessor,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,In class com.cloud.storage.template.OVAProcessor,com.cloud.storage.template.OVAProcessor,true,com.cloud.storage.template.OVAProcessor,56,122,0,1285,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,"In method com.cloud.storage.template.OVAProcessor.process(String, Storage$ImageFormat, String, long)",com.cloud.storage.template.OVAProcessor,process,(Ljava/lang/String;Lcom/cloud/storage/Storage$ImageFormat;Ljava/lang/String;J)Lcom/cloud/storage/template/Processor$FormatInfo;,false,true,At OVAProcessor.java:[line 74],com.cloud.storage.template.OVAProcessor,true,74,74,250,250,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,aec478570618bdb927897a23620a326a,0,0,22,At OVAProcessor.java:[line 73],com.cloud.storage.template.OVAProcessor,73,73,239,239,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XML parsing vulnerable to XXE (DocumentBuilder),The use of DocumentBuilder.parse(...) is vulnerable to XML External Entity attacks,In OVAProcessor.java,com.cloud.storage.template.OVAProcessor,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,In class com.cloud.storage.template.OVAProcessor,com.cloud.storage.template.OVAProcessor,true,com.cloud.storage.template.OVAProcessor,164,193,0,683,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,"In method com.cloud.storage.template.OVAProcessor.getDiskDetails(String, String)",com.cloud.storage.template.OVAProcessor,getDiskDetails,(Ljava/lang/String;Ljava/lang/String;)Lcom/cloud/utils/Pair;,false,true,At OVAProcessor.java:[line 169],com.cloud.storage.template.OVAProcessor,true,169,169,25,25,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,Value DocumentBuilder.parse(...),DocumentBuilder.parse(...),XXE_DOCUMENT,2,7,SECXXEDOC,SECURITY,ca0a129bac4d66c5714d526f296384a5,0,0,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XML parsing vulnerable to XXE (DocumentBuilder),The use of DocumentBuilder.parse(...) is vulnerable to XML External Entity attacks,In OVAProcessor.java,com.cloud.storage.template.OVAProcessor,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,In class com.cloud.storage.template.OVAProcessor,com.cloud.storage.template.OVAProcessor,true,com.cloud.storage.template.OVAProcessor,139,159,0,607,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,"In method com.cloud.storage.template.OVAProcessor.getTemplateVirtualSize(String, String)",com.cloud.storage.template.OVAProcessor,getTemplateVirtualSize,(Ljava/lang/String;Ljava/lang/String;)J,false,true,At OVAProcessor.java:[line 150],com.cloud.storage.template.OVAProcessor,true,150,150,173,173,OVAProcessor.java,com/cloud/storage/template/OVAProcessor.java,java/com/cloud/storage/template/OVAProcessor.java,Value DocumentBuilder.parse(...),DocumentBuilder.parse(...),XXE_DOCUMENT,2,7,SECXXEDOC,SECURITY,105ce395d5c2c99ea28ac0a300738635,0,0,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In QCOW2Processor.java,com.cloud.storage.template.QCOW2Processor,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,In class com.cloud.storage.template.QCOW2Processor,com.cloud.storage.template.QCOW2Processor,true,com.cloud.storage.template.QCOW2Processor,83,88,0,149,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,In method com.cloud.storage.template.QCOW2Processor.getVirtualSize(File),com.cloud.storage.template.QCOW2Processor,getVirtualSize,(Ljava/io/File;)J,false,true,At QCOW2Processor.java:[line 86],com.cloud.storage.template.QCOW2Processor,true,86,86,34,34,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,Sink method Logger.info(...),Logger.info(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a4e8327cca93ea84367c8f73784cf50,0,0,117,At QCOW2Processor.java:[line 86],com.cloud.storage.template.QCOW2Processor,86,86,31,31,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In QCOW2Processor.java,com.cloud.storage.template.QCOW2Processor,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,In class com.cloud.storage.template.QCOW2Processor,com.cloud.storage.template.QCOW2Processor,true,com.cloud.storage.template.QCOW2Processor,50,77,0,500,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,"In method com.cloud.storage.template.QCOW2Processor.process(String, Storage$ImageFormat, String, long)",com.cloud.storage.template.QCOW2Processor,process,(Ljava/lang/String;Lcom/cloud/storage/Storage$ImageFormat;Ljava/lang/String;J)Lcom/cloud/storage/template/Processor$FormatInfo;,false,true,At QCOW2Processor.java:[line 51],com.cloud.storage.template.QCOW2Processor,true,51,51,31,31,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5054beaa0a016ffa4e70d8060e6b5622,0,1,117,At QCOW2Processor.java:[line 51],com.cloud.storage.template.QCOW2Processor,51,51,28,28,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In QCOW2Processor.java,com.cloud.storage.template.QCOW2Processor,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,In class com.cloud.storage.template.QCOW2Processor,com.cloud.storage.template.QCOW2Processor,true,com.cloud.storage.template.QCOW2Processor,50,77,0,500,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,"In method com.cloud.storage.template.QCOW2Processor.process(String, Storage$ImageFormat, String, long)",com.cloud.storage.template.QCOW2Processor,process,(Ljava/lang/String;Lcom/cloud/storage/Storage$ImageFormat;Ljava/lang/String;J)Lcom/cloud/storage/template/Processor$FormatInfo;,false,true,At QCOW2Processor.java:[line 58],com.cloud.storage.template.QCOW2Processor,true,58,58,113,113,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5054beaa0a016ffa4e70d8060e6b5622,1,1,117,At QCOW2Processor.java:[line 58],com.cloud.storage.template.QCOW2Processor,58,58,110,110,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In QCOW2Processor.java,com.cloud.storage.template.QCOW2Processor,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,In class com.cloud.storage.template.QCOW2Processor,com.cloud.storage.template.QCOW2Processor,true,com.cloud.storage.template.QCOW2Processor,50,77,0,500,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,"In method com.cloud.storage.template.QCOW2Processor.process(String, Storage$ImageFormat, String, long)",com.cloud.storage.template.QCOW2Processor,process,(Ljava/lang/String;Lcom/cloud/storage/Storage$ImageFormat;Ljava/lang/String;J)Lcom/cloud/storage/template/Processor$FormatInfo;,false,true,At QCOW2Processor.java:[line 73],com.cloud.storage.template.QCOW2Processor,true,73,73,239,239,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,Sink method Logger.error(...),Logger.error(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,32ccdde9b58a7412c5a2a34828e01ba1,0,0,117,At QCOW2Processor.java:[line 73],com.cloud.storage.template.QCOW2Processor,73,73,236,236,QCOW2Processor.java,com/cloud/storage/template/QCOW2Processor.java,java/com/cloud/storage/template/QCOW2Processor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In RawImageProcessor.java,com.cloud.storage.template.RawImageProcessor,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,In class com.cloud.storage.template.RawImageProcessor,com.cloud.storage.template.RawImageProcessor,true,com.cloud.storage.template.RawImageProcessor,55,71,0,399,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,"In method com.cloud.storage.template.RawImageProcessor.process(String, Storage$ImageFormat, String, long)",com.cloud.storage.template.RawImageProcessor,process,(Ljava/lang/String;Lcom/cloud/storage/Storage$ImageFormat;Ljava/lang/String;J)Lcom/cloud/storage/template/Processor$FormatInfo;,false,true,At RawImageProcessor.java:[line 56],com.cloud.storage.template.RawImageProcessor,true,56,56,31,31,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7c1dd58c20c5dd87fbd57401c8eda33d,0,2,117,At RawImageProcessor.java:[line 56],com.cloud.storage.template.RawImageProcessor,56,56,28,28,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In RawImageProcessor.java,com.cloud.storage.template.RawImageProcessor,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,In class com.cloud.storage.template.RawImageProcessor,com.cloud.storage.template.RawImageProcessor,true,com.cloud.storage.template.RawImageProcessor,55,71,0,399,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,"In method com.cloud.storage.template.RawImageProcessor.process(String, Storage$ImageFormat, String, long)",com.cloud.storage.template.RawImageProcessor,process,(Ljava/lang/String;Lcom/cloud/storage/Storage$ImageFormat;Ljava/lang/String;J)Lcom/cloud/storage/template/Processor$FormatInfo;,false,true,At RawImageProcessor.java:[line 62],com.cloud.storage.template.RawImageProcessor,true,62,62,113,113,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7c1dd58c20c5dd87fbd57401c8eda33d,1,2,117,At RawImageProcessor.java:[line 62],com.cloud.storage.template.RawImageProcessor,62,62,110,110,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In RawImageProcessor.java,com.cloud.storage.template.RawImageProcessor,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,In class com.cloud.storage.template.RawImageProcessor,com.cloud.storage.template.RawImageProcessor,true,com.cloud.storage.template.RawImageProcessor,55,71,0,399,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,"In method com.cloud.storage.template.RawImageProcessor.process(String, Storage$ImageFormat, String, long)",com.cloud.storage.template.RawImageProcessor,process,(Ljava/lang/String;Lcom/cloud/storage/Storage$ImageFormat;Ljava/lang/String;J)Lcom/cloud/storage/template/Processor$FormatInfo;,false,true,At RawImageProcessor.java:[line 70],com.cloud.storage.template.RawImageProcessor,true,70,70,225,225,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7c1dd58c20c5dd87fbd57401c8eda33d,2,2,117,At RawImageProcessor.java:[line 70],com.cloud.storage.template.RawImageProcessor,70,70,222,222,RawImageProcessor.java,com/cloud/storage/template/RawImageProcessor.java,java/com/cloud/storage/template/RawImageProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
