ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,Method/SourceLine/0/_synthetic,SourceLine/0/_synthetic,Class/SourceLine/0/_start,Class/SourceLine/0/_end,Class/SourceLine/0/_synthetic,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In RESTServiceConnector.java,com.cloud.utils.rest.RESTServiceConnector,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,In class com.cloud.utils.rest.RESTServiceConnector,com.cloud.utils.rest.RESTServiceConnector,true,com.cloud.utils.rest.RESTServiceConnector,108,117,0,241,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,"In method com.cloud.utils.rest.RESTServiceConnector.createAndExecuteRequest(HttpMethods, String, Map, Optional)",com.cloud.utils.rest.RESTServiceConnector,createAndExecuteRequest,(Lcom/cloud/utils/rest/HttpMethods;Ljava/lang/String;Ljava/util/Map;Lcom/google/common/base/Optional;)Lorg/apache/http/client/methods/CloseableHttpResponse;,false,true,At RESTServiceConnector.java:[line 115],com.cloud.utils.rest.RESTServiceConnector,true,115,115,66,66,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,At RESTServiceConnector.java:[line 115],com.cloud.utils.rest.RESTServiceConnector,115,115,63,63,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,346472ff2e4483e210bff32d263529d0,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In RESTServiceConnector.java,com.cloud.utils.rest.RESTServiceConnector,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,In class com.cloud.utils.rest.RESTServiceConnector,com.cloud.utils.rest.RESTServiceConnector,true,com.cloud.utils.rest.RESTServiceConnector,82,84,0,175,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,"In method com.cloud.utils.rest.RESTServiceConnector.executeCreateObject(Object, String, Map)",com.cloud.utils.rest.RESTServiceConnector,executeCreateObject,(Ljava/lang/Object;Ljava/lang/String;Ljava/util/Map;)Ljava/lang/Object;,false,true,At RESTServiceConnector.java:[line 82],com.cloud.utils.rest.RESTServiceConnector,true,82,82,22,22,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,At RESTServiceConnector.java:[line 82],com.cloud.utils.rest.RESTServiceConnector,82,82,19,19,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,516bdeadfcb6623246fe58208b3cf2c1,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In RESTServiceConnector.java,com.cloud.utils.rest.RESTServiceConnector,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,In class com.cloud.utils.rest.RESTServiceConnector,com.cloud.utils.rest.RESTServiceConnector,true,com.cloud.utils.rest.RESTServiceConnector,92,94,0,112,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,In method com.cloud.utils.rest.RESTServiceConnector.executeDeleteObject(String),com.cloud.utils.rest.RESTServiceConnector,executeDeleteObject,(Ljava/lang/String;)V,false,true,At RESTServiceConnector.java:[line 92],com.cloud.utils.rest.RESTServiceConnector,true,92,92,22,22,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,At RESTServiceConnector.java:[line 92],com.cloud.utils.rest.RESTServiceConnector,92,92,19,19,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,554b3e6193294b163b90d70bb301fdb1,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In RESTServiceConnector.java,com.cloud.utils.rest.RESTServiceConnector,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,In class com.cloud.utils.rest.RESTServiceConnector,com.cloud.utils.rest.RESTServiceConnector,true,com.cloud.utils.rest.RESTServiceConnector,121,123,0,124,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,In method com.cloud.utils.rest.RESTServiceConnector.executeRequest(HttpUriRequest),com.cloud.utils.rest.RESTServiceConnector,executeRequest,(Lorg/apache/http/client/methods/HttpUriRequest;)Lorg/apache/http/client/methods/CloseableHttpResponse;,false,true,At RESTServiceConnector.java:[line 122],com.cloud.utils.rest.RESTServiceConnector,true,122,122,50,50,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,At RESTServiceConnector.java:[line 122],com.cloud.utils.rest.RESTServiceConnector,122,122,47,47,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f9e8e3f39d981ec5a86667fa719ce447,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In RESTServiceConnector.java,com.cloud.utils.rest.RESTServiceConnector,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,In class com.cloud.utils.rest.RESTServiceConnector,com.cloud.utils.rest.RESTServiceConnector,true,com.cloud.utils.rest.RESTServiceConnector,97,99,0,154,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,"In method com.cloud.utils.rest.RESTServiceConnector.executeRetrieveObject(Type, String, Map)",com.cloud.utils.rest.RESTServiceConnector,executeRetrieveObject,(Ljava/lang/reflect/Type;Ljava/lang/String;Ljava/util/Map;)Ljava/lang/Object;,false,true,At RESTServiceConnector.java:[line 97],com.cloud.utils.rest.RESTServiceConnector,true,97,97,22,22,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,At RESTServiceConnector.java:[line 97],com.cloud.utils.rest.RESTServiceConnector,97,97,19,19,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5be44a7d292daf640a119861e0b75f26,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In RESTServiceConnector.java,com.cloud.utils.rest.RESTServiceConnector,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,In class com.cloud.utils.rest.RESTServiceConnector,com.cloud.utils.rest.RESTServiceConnector,true,com.cloud.utils.rest.RESTServiceConnector,72,74,0,162,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,"In method com.cloud.utils.rest.RESTServiceConnector.executeUpdateObject(Object, String, Map)",com.cloud.utils.rest.RESTServiceConnector,executeUpdateObject,(Ljava/lang/Object;Ljava/lang/String;Ljava/util/Map;)V,false,true,At RESTServiceConnector.java:[line 72],com.cloud.utils.rest.RESTServiceConnector,true,72,72,22,22,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,At RESTServiceConnector.java:[line 72],com.cloud.utils.rest.RESTServiceConnector,72,72,19,19,RESTServiceConnector.java,com/cloud/utils/rest/RESTServiceConnector.java,java/com/cloud/utils/rest/RESTServiceConnector.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,cb2ad9509a361e4b7d5ee91aa968ee33,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OutputInterpreter.java,com.cloud.utils.script.OutputInterpreter$OutputLogger,OutputInterpreter.java,com/cloud/utils/script/OutputInterpreter.java,java/com/cloud/utils/script/OutputInterpreter.java,In class com.cloud.utils.script.OutputInterpreter$OutputLogger,com.cloud.utils.script.OutputInterpreter$OutputLogger,true,com.cloud.utils.script.OutputInterpreter$OutputLogger,96,104,0,167,OutputInterpreter.java,com/cloud/utils/script/OutputInterpreter.java,java/com/cloud/utils/script/OutputInterpreter.java,In method com.cloud.utils.script.OutputInterpreter$OutputLogger.interpret(BufferedReader),com.cloud.utils.script.OutputInterpreter$OutputLogger,interpret,(Ljava/io/BufferedReader;)Ljava/lang/String;,false,true,At OutputInterpreter.java:[line 102],com.cloud.utils.script.OutputInterpreter$OutputLogger,true,102,102,48,48,OutputInterpreter.java,com/cloud/utils/script/OutputInterpreter.java,java/com/cloud/utils/script/OutputInterpreter.java,At OutputInterpreter.java:[line 102],com.cloud.utils.script.OutputInterpreter$OutputLogger,102,102,45,45,OutputInterpreter.java,com/cloud/utils/script/OutputInterpreter.java,java/com/cloud/utils/script/OutputInterpreter.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3e204f47e7cd31e47c5581402c79feec,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Command Injection,This usage of ProcessBuilder(...) can be vulnerable to Command Injection,In Script.java,com.cloud.utils.script.Script,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In class com.cloud.utils.script.Script,com.cloud.utils.script.Script,true,com.cloud.utils.script.Script,203,311,0,2322,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In method com.cloud.utils.script.Script.execute(OutputInterpreter),com.cloud.utils.script.Script,execute,(Lcom/cloud/utils/script/OutputInterpreter;)Ljava/lang/String;,false,true,At Script.java:[line 210],com.cloud.utils.script.Script,true,210,210,73,73,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,At Script.java:[line 203],com.cloud.utils.script.Script,203,203,14,14,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,Sink method ProcessBuilder(...),ProcessBuilder(...),Sink method,COMMAND_INJECTION,2,7,SECCI,SECURITY,a89132c6ce5fdf700b0e9c78d062b79,0,0,78,,,,At Script.java:[line 206],com.cloud.utils.script.Script,206,206,49,49,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Script.java,com.cloud.utils.script.Script,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In class com.cloud.utils.script.Script,com.cloud.utils.script.Script,true,com.cloud.utils.script.Script,203,311,0,2322,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In method com.cloud.utils.script.Script.execute(OutputInterpreter),com.cloud.utils.script.Script,execute,(Lcom/cloud/utils/script/OutputInterpreter;)Ljava/lang/String;,false,true,At Script.java:[line 206],com.cloud.utils.script.Script,true,206,206,65,65,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,At Script.java:[line 206],com.cloud.utils.script.Script,206,206,62,62,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9d4826db12dcc25d1eba3f3f066f446b,0,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Script.java,com.cloud.utils.script.Script,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In class com.cloud.utils.script.Script,com.cloud.utils.script.Script,true,com.cloud.utils.script.Script,203,311,0,2322,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In method com.cloud.utils.script.Script.execute(OutputInterpreter),com.cloud.utils.script.Script,execute,(Lcom/cloud/utils/script/OutputInterpreter;)Ljava/lang/String;,false,true,At Script.java:[line 217],com.cloud.utils.script.Script,true,217,217,148,148,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,At Script.java:[line 217],com.cloud.utils.script.Script,217,217,145,145,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ae6cf91048f422e45adfd76d80402226,0,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Script.java,com.cloud.utils.script.Script,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In class com.cloud.utils.script.Script,com.cloud.utils.script.Script,true,com.cloud.utils.script.Script,203,311,0,2322,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In method com.cloud.utils.script.Script.execute(OutputInterpreter),com.cloud.utils.script.Script,execute,(Lcom/cloud/utils/script/OutputInterpreter;)Ljava/lang/String;,false,true,At Script.java:[line 236],com.cloud.utils.script.Script,true,236,236,344,344,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,At Script.java:[line 236],com.cloud.utils.script.Script,236,236,341,341,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9d4826db12dcc25d1eba3f3f066f446b,1,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Script.java,com.cloud.utils.script.Script,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In class com.cloud.utils.script.Script,com.cloud.utils.script.Script,true,com.cloud.utils.script.Script,203,311,0,2322,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In method com.cloud.utils.script.Script.execute(OutputInterpreter),com.cloud.utils.script.Script,execute,(Lcom/cloud/utils/script/OutputInterpreter;)Ljava/lang/String;,false,true,At Script.java:[line 275],com.cloud.utils.script.Script,true,275,275,757,757,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,At Script.java:[line 275],com.cloud.utils.script.Script,275,275,754,754,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ae6cf91048f422e45adfd76d80402226,1,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Script.java,com.cloud.utils.script.Script,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In class com.cloud.utils.script.Script,com.cloud.utils.script.Script,true,com.cloud.utils.script.Script,203,311,0,2322,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In method com.cloud.utils.script.Script.execute(OutputInterpreter),com.cloud.utils.script.Script,execute,(Lcom/cloud/utils/script/OutputInterpreter;)Ljava/lang/String;,false,true,At Script.java:[line 277],com.cloud.utils.script.Script,true,277,277,790,790,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,At Script.java:[line 277],com.cloud.utils.script.Script,277,277,787,787,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ae6cf91048f422e45adfd76d80402226,2,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Script.java,com.cloud.utils.script.Script,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In class com.cloud.utils.script.Script,com.cloud.utils.script.Script,true,com.cloud.utils.script.Script,203,311,0,2322,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In method com.cloud.utils.script.Script.execute(OutputInterpreter),com.cloud.utils.script.Script,execute,(Lcom/cloud/utils/script/OutputInterpreter;)Ljava/lang/String;,false,true,At Script.java:[line 283],com.cloud.utils.script.Script,true,283,283,874,874,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,At Script.java:[line 283],com.cloud.utils.script.Script,283,283,871,871,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9d4826db12dcc25d1eba3f3f066f446b,2,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Script.java,com.cloud.utils.script.Script,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In class com.cloud.utils.script.Script,com.cloud.utils.script.Script,true,com.cloud.utils.script.Script,203,311,0,2322,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In method com.cloud.utils.script.Script.execute(OutputInterpreter),com.cloud.utils.script.Script,execute,(Lcom/cloud/utils/script/OutputInterpreter;)Ljava/lang/String;,false,true,At Script.java:[line 295],com.cloud.utils.script.Script,true,295,295,946,946,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,At Script.java:[line 289],com.cloud.utils.script.Script,289,289,910,910,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9d4826db12dcc25d1eba3f3f066f446b,3,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Script.java,com.cloud.utils.script.Script,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In class com.cloud.utils.script.Script,com.cloud.utils.script.Script,true,com.cloud.utils.script.Script,203,311,0,2322,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In method com.cloud.utils.script.Script.execute(OutputInterpreter),com.cloud.utils.script.Script,execute,(Lcom/cloud/utils/script/OutputInterpreter;)Ljava/lang/String;,false,true,At Script.java:[line 302],com.cloud.utils.script.Script,true,302,302,1095,1095,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,At Script.java:[line 302],com.cloud.utils.script.Script,302,302,1091,1091,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ae6cf91048f422e45adfd76d80402226,3,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Script.java,com.cloud.utils.script.Script,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,In class com.cloud.utils.script.Script,com.cloud.utils.script.Script,true,com.cloud.utils.script.Script,367,483,0,1666,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,"In method com.cloud.utils.script.Script.findScript(String, String)",com.cloud.utils.script.Script,findScript,(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,true,true,At Script.java:[line 367],com.cloud.utils.script.Script,true,367,367,27,27,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,At Script.java:[line 367],com.cloud.utils.script.Script,367,367,24,24,Script.java,com/cloud/utils/script/Script.java,java/com/cloud/utils/script/Script.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,50b66882c46545a96c1591aa18664723,0,9,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
