ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SendConfiguratorFromMany.java,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,SendConfiguratorFromMany.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromMany.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromMany.java,In class org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,true,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,116,138,0,214,SendConfiguratorFromMany.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromMany.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromMany.java,In method org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany.sendAndReceiveResultAsString(int),org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,sendAndReceiveResultAsString,(I)Lorg/eclipse/che/api/core/jsonrpc/commons/JsonRpcPromise;,false,true,At SendConfiguratorFromMany.java:[line 118],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,true,118,118,98,98,SendConfiguratorFromMany.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromMany.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromMany.java,At SendConfiguratorFromMany.java:[line 130],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,130,130,95,95,SendConfiguratorFromMany.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromMany.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromMany.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2e252b067fb2ba1ffa6f5d03b215bb,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SendConfiguratorFromMany.java,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,SendConfiguratorFromMany.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromMany.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromMany.java,In class org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,true,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,61,76,0,159,SendConfiguratorFromMany.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromMany.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromMany.java,In method org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany.sendAndSkipResult(),org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,sendAndSkipResult,()V,false,true,At SendConfiguratorFromMany.java:[line 61],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,true,61,61,74,74,SendConfiguratorFromMany.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromMany.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromMany.java,At SendConfiguratorFromMany.java:[line 70],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromMany,70,70,71,71,SendConfiguratorFromMany.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromMany.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromMany.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,878464e5bfe720c423e3d31a873d1a48,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SendConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,142,158,0,151,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone.sendAndReceiveResultAsBoolean(int),org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,sendAndReceiveResultAsBoolean,(I)Lorg/eclipse/che/api/core/jsonrpc/commons/JsonRpcPromise;,false,true,At SendConfiguratorFromNone.java:[line 144],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,144,144,61,61,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,At SendConfiguratorFromNone.java:[line 144],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,144,144,58,58,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c0b606be02e921c27a965d5a3c4f4c39,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SendConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,117,133,0,151,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone.sendAndReceiveResultAsDouble(int),org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,sendAndReceiveResultAsDouble,(I)Lorg/eclipse/che/api/core/jsonrpc/commons/JsonRpcPromise;,false,true,At SendConfiguratorFromNone.java:[line 119],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,119,119,61,61,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,At SendConfiguratorFromNone.java:[line 119],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,119,119,58,58,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,90135b80099df6d99fbaa7bea9358453,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SendConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,66,84,0,188,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,"In method org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone.sendAndReceiveResultAsDto(Class, int)",org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,sendAndReceiveResultAsDto,(Ljava/lang/Class;I)Lorg/eclipse/che/api/core/jsonrpc/commons/JsonRpcPromise;,false,true,At SendConfiguratorFromNone.java:[line 70],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,70,70,67,67,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,At SendConfiguratorFromNone.java:[line 70],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,70,70,64,64,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,843c0fe532abf7a83042202705443f04,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SendConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,219,235,0,151,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone.sendAndReceiveResultAsListOfBoolean(int),org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,sendAndReceiveResultAsListOfBoolean,(I)Lorg/eclipse/che/api/core/jsonrpc/commons/JsonRpcPromise;,false,true,At SendConfiguratorFromNone.java:[line 221],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,221,221,61,61,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,At SendConfiguratorFromNone.java:[line 221],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,221,221,58,58,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,67bbb0dab897b0a45dd78f695cf1d0f8,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SendConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,244,260,0,151,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone.sendAndReceiveResultAsListOfDouble(int),org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,sendAndReceiveResultAsListOfDouble,(I)Lorg/eclipse/che/api/core/jsonrpc/commons/JsonRpcPromise;,false,true,At SendConfiguratorFromNone.java:[line 246],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,246,246,61,61,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,At SendConfiguratorFromNone.java:[line 246],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,246,246,58,58,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1967dd3bfd2697478c8f50fa12e2cb3a,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SendConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,168,186,0,188,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,"In method org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone.sendAndReceiveResultAsListOfDto(Class, int)",org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,sendAndReceiveResultAsListOfDto,(Ljava/lang/Class;I)Lorg/eclipse/che/api/core/jsonrpc/commons/JsonRpcPromise;,false,true,At SendConfiguratorFromNone.java:[line 172],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,172,172,67,67,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,At SendConfiguratorFromNone.java:[line 172],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,172,172,64,64,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1b6fbced4fa5f303bb2b29b5de141edb,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SendConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,194,210,0,151,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone.sendAndReceiveResultAsListOfString(int),org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,sendAndReceiveResultAsListOfString,(I)Lorg/eclipse/che/api/core/jsonrpc/commons/JsonRpcPromise;,false,true,At SendConfiguratorFromNone.java:[line 196],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,196,196,61,61,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,At SendConfiguratorFromNone.java:[line 196],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,196,196,58,58,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,988f25ab163c32379637c452064335d2,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SendConfiguratorFromNone.java,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In class org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,92,108,0,151,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,In method org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone.sendAndReceiveResultAsString(int),org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,sendAndReceiveResultAsString,(I)Lorg/eclipse/che/api/core/jsonrpc/commons/JsonRpcPromise;,false,true,At SendConfiguratorFromNone.java:[line 94],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,true,94,94,61,61,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,At SendConfiguratorFromNone.java:[line 94],org.eclipse.che.api.core.jsonrpc.commons.transmission.SendConfiguratorFromNone,94,94,58,58,SendConfiguratorFromNone.java,org/eclipse/che/api/core/jsonrpc/commons/transmission/SendConfiguratorFromNone.java,java\org\eclipse\che\api\core\jsonrpc\commons\transmission\SendConfiguratorFromNone.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7e4445ef5f51bd1ff09415aae6c7454d,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
